transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida,prediccion
T04517,S002,2023-08-05,8,Saturday,19,Arequipa,Comercial,Paracetamol,Farmacia,5.0,Combo,Lluvioso,1,3.1299790404551886
T01261,S002,2023-05-06,5,Saturday,20,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,7,3.069913115339393
T03161,S006,2023-07-11,7,Tuesday,13,Lima,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,5,3.069913115339393
T00970,S001,2023-04-16,4,Sunday,19,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Soleado,3,2.889802728593362
T03913,S008,2023-09-14,9,Thursday,8,Arequipa,Comercial,Shampoo,Aseo,12.0,Descuento,Nublado,6,2.9348382796344996
T05198,S009,2023-03-26,3,Sunday,22,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3,3.069913115339393
T08847,S010,2023-03-18,3,Saturday,15,Piura,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Nublado,2,3.6395364220811572
T00260,S001,2023-05-04,5,Thursday,13,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T03791,S005,2023-07-30,7,Sunday,15,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,1,3.069913115339393
T09203,S008,2023-12-09,12,Saturday,11,Huancayo,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,4,3.069913115339393
T00488,S002,2023-06-01,6,Thursday,13,Piura,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,3,3.069913115339393
T07908,S009,2023-12-09,12,Saturday,14,Huancayo,Mixta,Paracetamol,Farmacia,5.0,2x1,Nublado,6,3.6395364220811572
T00519,S005,2023-11-03,11,Friday,7,Lima,Residencial,Shampoo,Aseo,12.0,2x1,Nublado,3,3.6395364220811572
T08343,S009,2023-03-05,3,Sunday,9,Piura,Residencial,Doritos,Snacks,4.5,Descuento,Lluvioso,5,2.889802728593362
T00312,S010,2023-04-06,4,Thursday,20,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2,3.069913115339393
T03232,S002,2023-05-02,5,Tuesday,15,Huancayo,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,3,3.069913115339393
T07933,S005,2023-05-02,5,Tuesday,10,Cusco,Residencial,Pilsen,Alcohol,6.0,Descuento,Soleado,3,2.855008734179954
T07458,S005,2023-07-17,7,Monday,20,Piura,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,3,3.6395364220811572
T09783,S002,2023-06-23,6,Friday,9,Trujillo,Mixta,Doritos,Snacks,4.5,Ninguno,Nublado,4,3.069913115339393
T05183,S006,2023-07-05,7,Wednesday,15,Cusco,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,3,3.069913115339393
T08077,S010,2023-10-08,10,Sunday,8,Piura,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,9,4.552467594395922
T06502,S009,2023-11-15,11,Wednesday,10,Huancayo,Mixta,Chocolate,Snacks,4.0,Descuento,Nublado,1,2.9342250040212243
T06791,S002,2023-01-06,1,Friday,18,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,5,3.069913115339393
T07773,S004,2023-03-28,3,Tuesday,9,Cusco,Mixta,Inca Kola 500ml,Bebidas,3.2,Descuento,Soleado,3,2.855008734179954
T02738,S001,2023-11-29,11,Wednesday,18,Lima,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,1,3.069913115339393
T07842,S009,2023-09-02,9,Saturday,9,Huancayo,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,1,3.069913115339393
T06262,S009,2023-04-11,4,Tuesday,21,Piura,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,1,3.069913115339393
T08206,S001,2023-03-30,3,Thursday,13,Lima,Residencial,Cristal,Alcohol,5.5,Descuento,Nublado,2,2.889802728593362
T01247,S002,2023-06-30,6,Friday,15,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Soleado,2,3.1299790404551886
T09336,S010,2023-07-22,7,Saturday,9,Cusco,Comercial,Gatorade,Bebidas,4.0,Ninguno,Soleado,3,3.069913115339393
T04195,S005,2023-08-10,8,Thursday,17,Huancayo,Residencial,Doritos,Snacks,4.5,Combo,Soleado,1,3.1299790404551886
T08001,S004,2023-07-24,7,Monday,19,Trujillo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,3,3.069913115339393
T07378,S010,2023-05-09,5,Tuesday,17,Arequipa,Comercial,Cristal,Alcohol,5.5,2x1,Nublado,4,3.6395364220811572
T03435,S001,2023-09-16,9,Saturday,17,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,3,3.069913115339393
T05381,S004,2023-04-07,4,Friday,17,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4,3.069913115339393
T00958,S001,2023-03-07,3,Tuesday,8,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Descuento,Lluvioso,3,2.931050400846621
T00417,S003,2023-05-04,5,Thursday,18,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,1,3.069913115339393
T05741,S005,2023-10-24,10,Tuesday,15,Arequipa,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2,3.069913115339393
T06728,S006,2023-07-09,7,Sunday,10,Trujillo,Residencial,Cristal,Alcohol,5.5,Descuento,Soleado,1,2.889802728593362
T04382,S006,2023-09-23,9,Saturday,20,Huancayo,Residencial,Empanada,Comidas,6.5,Ninguno,Lluvioso,1,3.069913115339393
T05196,S010,2023-09-17,9,Sunday,18,Piura,Mixta,Paracetamol,Farmacia,5.0,Combo,Soleado,3,3.1299790404551886
T01112,S003,2023-10-09,10,Monday,22,Arequipa,Comercial,Cristal,Alcohol,5.5,2x1,Lluvioso,4,3.6395364220811572
T02689,S004,2023-11-03,11,Friday,8,Trujillo,Comercial,Sandwich,Comidas,8.0,Ninguno,Soleado,4,3.069913115339393
T06473,S005,2023-03-17,3,Friday,17,Trujillo,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,2,3.069913115339393
T08820,S006,2023-11-02,11,Thursday,13,Cusco,Comercial,Empanada,Comidas,6.5,Ninguno,Nublado,2,3.069913115339393
T07808,S010,2023-12-29,12,Friday,16,Huancayo,Residencial,Hot Dog,Comidas,7.5,Descuento,Lluvioso,3,2.9342250040212243
T03411,S007,2023-09-06,9,Wednesday,7,Trujillo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,4,3.069913115339393
T00081,S006,2023-12-21,12,Thursday,14,Cusco,Mixta,Chocolate,Snacks,4.0,2x1,Lluvioso,3,3.6395364220811572
T04614,S001,2023-12-15,12,Friday,8,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Combo,Soleado,4,3.1299790404551886
T01373,S006,2023-01-11,1,Wednesday,19,Arequipa,Mixta,Jabon,Aseo,4.5,Descuento,Soleado,1,2.889802728593362
T01510,S007,2023-07-11,7,Tuesday,7,Arequipa,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,4,3.069913115339393
T06443,S002,2023-10-21,10,Saturday,17,Huancayo,Mixta,Sandwich,Comidas,8.0,Descuento,Soleado,2,2.9342250040212243
T03071,S007,2023-08-29,8,Tuesday,10,Lima,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,6,3.6395364220811572
T03016,S009,2023-03-06,3,Monday,7,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,1,3.069913115339393
T04823,S008,2023-08-15,8,Tuesday,17,Piura,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,2,3.069913115339393
T07822,S007,2023-03-04,3,Saturday,20,Huancayo,Comercial,Gatorade,Bebidas,4.0,Descuento,Nublado,2,2.889802728593362
T00093,S004,2023-05-16,5,Tuesday,13,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2,3.069913115339393
T09421,S010,2023-01-23,1,Monday,7,Huancayo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,7,3.270163831671771
T06600,S009,2023-10-10,10,Tuesday,11,Arequipa,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,3,3.069913115339393
T04443,S001,2023-04-04,4,Tuesday,13,Arequipa,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,3,3.069913115339393
T07602,S005,2023-04-04,4,Tuesday,22,Trujillo,Residencial,Sandwich,Comidas,8.0,Descuento,Lluvioso,1,2.855008734179954
T03835,S007,2023-05-19,5,Friday,11,Cusco,Mixta,Sandwich,Comidas,8.0,2x1,Nublado,4,3.6395364220811572
T09701,S003,2023-05-21,5,Sunday,19,Cusco,Mixta,Hot Dog,Comidas,7.5,Combo,Lluvioso,3,3.1299790404551886
T04322,S010,2023-01-21,1,Saturday,20,Trujillo,Comercial,Sandwich,Comidas,8.0,2x1,Lluvioso,5,3.6395364220811572
T03394,S002,2023-01-02,1,Monday,22,Huancayo,Comercial,Lays,Snacks,4.2,2x1,Soleado,3,3.6395364220811572
T04752,S003,2023-01-12,1,Thursday,7,Trujillo,Comercial,Jabon,Aseo,4.5,2x1,Lluvioso,4,3.6395364220811572
T07229,S007,2023-12-29,12,Friday,15,Lima,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,1,3.069913115339393
T09191,S003,2023-01-23,1,Monday,21,Lima,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3,3.069913115339393
T02361,S008,2023-11-24,11,Friday,14,Piura,Mixta,Cristal,Alcohol,5.5,Descuento,Nublado,5,2.9342250040212243
T01147,S004,2023-02-22,2,Wednesday,20,Lima,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,4,3.069913115339393
T05665,S003,2023-02-08,2,Wednesday,12,Arequipa,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,2,3.069913115339393
T08075,S004,2023-02-26,2,Sunday,12,Arequipa,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,1,3.069913115339393
T04942,S006,2023-01-18,1,Wednesday,10,Piura,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,3,3.069913115339393
T03663,S005,2023-01-29,1,Sunday,13,Arequipa,Mixta,Doritos,Snacks,4.5,Descuento,Soleado,4,2.889802728593362
T01563,S006,2023-10-05,10,Thursday,21,Arequipa,Residencial,Empanada,Comidas,6.5,Ninguno,Nublado,4,3.069913115339393
T04113,S009,2023-09-28,9,Thursday,7,Cusco,Comercial,Pilsen,Alcohol,6.0,Combo,Nublado,1,3.1299790404551886
T09050,S001,2023-12-14,12,Thursday,15,Piura,Residencial,Chocolate,Snacks,4.0,Descuento,Lluvioso,5,2.9342250040212243
T09276,S009,2023-03-19,3,Sunday,18,Piura,Mixta,Jabon,Aseo,4.5,Combo,Nublado,2,3.1299790404551886
T08538,S008,2023-06-25,6,Sunday,12,Huancayo,Mixta,Hot Dog,Comidas,7.5,Descuento,Soleado,3,2.889802728593362
T00795,S001,2023-09-16,9,Saturday,9,Trujillo,Residencial,Oreo,Snacks,3.8,Descuento,Lluvioso,3,2.889802728593362
T05853,S006,2023-08-18,8,Friday,11,Arequipa,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3,3.069913115339393
T07619,S008,2023-06-14,6,Wednesday,16,Piura,Mixta,Doritos,Snacks,4.5,Combo,Soleado,1,3.1299790404551886
T01594,S003,2023-03-24,3,Friday,13,Piura,Residencial,Gatorade,Bebidas,4.0,Combo,Lluvioso,2,3.1299790404551886
T07418,S008,2023-01-22,1,Sunday,14,Lima,Comercial,Doritos,Snacks,4.5,Ninguno,Lluvioso,3,3.069913115339393
T05266,S004,2023-03-11,3,Saturday,21,Arequipa,Residencial,Empanada,Comidas,6.5,Ninguno,Nublado,2,3.069913115339393
T07147,S005,2023-11-07,11,Tuesday,9,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,7,3.2426472606564865
T00089,S008,2023-11-07,11,Tuesday,14,Cusco,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,6,3.2426472606564865
T08695,S010,2023-06-11,6,Sunday,8,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,3,3.6395364220811572
T09731,S009,2023-10-07,10,Saturday,13,Piura,Mixta,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,2,3.069913115339393
T09446,S004,2023-07-04,7,Tuesday,13,Cusco,Residencial,Paracetamol,Farmacia,5.0,2x1,Lluvioso,3,3.6395364220811572
T06754,S004,2023-09-18,9,Monday,15,Piura,Comercial,Paracetamol,Farmacia,5.0,Combo,Nublado,4,3.1299790404551886
T03502,S007,2023-10-03,10,Tuesday,13,Huancayo,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,2,3.069913115339393
T02234,S004,2023-06-09,6,Friday,12,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3,3.069913115339393
T02803,S006,2023-07-19,7,Wednesday,8,Cusco,Mixta,Empanada,Comidas,6.5,Combo,Lluvioso,3,3.1299790404551886
T04424,S001,2023-09-01,9,Friday,9,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2,3.069913115339393
T05662,S004,2023-03-31,3,Friday,22,Arequipa,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3,3.069913115339393
T07170,S001,2023-07-21,7,Friday,14,Trujillo,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,2,3.069913115339393
T08337,S004,2023-11-15,11,Wednesday,17,Piura,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,3,3.6395364220811572
T02148,S008,2023-02-27,2,Monday,11,Arequipa,Mixta,Doritos,Snacks,4.5,Ninguno,Lluvioso,2,3.069913115339393
T07969,S007,2023-03-24,3,Friday,12,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,3,3.069913115339393
T06551,S007,2023-10-05,10,Thursday,7,Lima,Mixta,Sandwich,Comidas,8.0,Ninguno,Nublado,1,3.069913115339393
T07643,S003,2023-02-25,2,Saturday,18,Piura,Comercial,Hot Dog,Comidas,7.5,2x1,Lluvioso,4,3.6395364220811572
T06164,S006,2023-11-01,11,Wednesday,17,Cusco,Mixta,Empanada,Comidas,6.5,2x1,Soleado,6,3.6395364220811572
T01495,S004,2023-02-02,2,Thursday,11,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,4,3.069913115339393
T07696,S009,2023-12-18,12,Monday,9,Lima,Comercial,Gatorade,Bebidas,4.0,Ninguno,Soleado,2,3.069913115339393
T07094,S010,2023-01-06,1,Friday,19,Arequipa,Mixta,Coca Cola 500ml,Bebidas,3.5,Combo,Soleado,5,3.1299790404551886
T01408,S001,2023-04-11,4,Tuesday,21,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,1,3.069913115339393
T06691,S007,2023-03-30,3,Thursday,14,Trujillo,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,2,3.069913115339393
T03401,S009,2023-07-11,7,Tuesday,10,Piura,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,3,3.069913115339393
T00109,S007,2023-06-12,6,Monday,22,Cusco,Mixta,Pilsen,Alcohol,6.0,Combo,Lluvioso,5,3.1299790404551886
T05635,S003,2023-06-26,6,Monday,8,Arequipa,Comercial,Sandwich,Comidas,8.0,2x1,Soleado,2,3.6395364220811572
T08482,S005,2023-10-19,10,Thursday,14,Arequipa,Mixta,Doritos,Snacks,4.5,Ninguno,Nublado,1,3.069913115339393
T06604,S007,2023-02-04,2,Saturday,8,Lima,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,4,3.069913115339393
T01090,S004,2023-07-05,7,Wednesday,17,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T05559,S005,2023-05-20,5,Saturday,12,Cusco,Mixta,Pilsen,Alcohol,6.0,2x1,Soleado,5,3.6395364220811572
T09412,S002,2023-10-13,10,Friday,20,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,4,3.069913115339393
T08143,S010,2023-05-19,5,Friday,18,Piura,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,1,3.069913115339393
T08664,S005,2023-10-17,10,Tuesday,15,Trujillo,Mixta,Doritos,Snacks,4.5,Ninguno,Nublado,5,3.069913115339393
T06596,S004,2023-09-13,9,Wednesday,14,Arequipa,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,2,3.069913115339393
T00624,S003,2023-04-26,4,Wednesday,11,Lima,Mixta,Agua 625ml,Bebidas,2.0,Descuento,Nublado,3,2.889802728593362
T06871,S005,2023-05-01,5,Monday,7,Trujillo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T04814,S010,2023-03-22,3,Wednesday,12,Cusco,Residencial,Gatorade,Bebidas,4.0,2x1,Lluvioso,3,3.6395364220811572
T06553,S005,2023-09-30,9,Saturday,22,Arequipa,Comercial,Sandwich,Comidas,8.0,Combo,Soleado,3,3.1299790404551886
T07530,S010,2023-12-08,12,Friday,15,Trujillo,Residencial,Lays,Snacks,4.2,Ninguno,Soleado,2,3.069913115339393
T05795,S009,2023-03-15,3,Wednesday,7,Huancayo,Mixta,Shampoo,Aseo,12.0,Combo,Lluvioso,3,3.1299790404551886
T07437,S005,2023-07-19,7,Wednesday,9,Trujillo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,4,3.069913115339393
T04218,S001,2023-05-17,5,Wednesday,16,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,1,2.889802728593362
T05940,S006,2023-10-25,10,Wednesday,16,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4,3.069913115339393
T08501,S001,2023-03-07,3,Tuesday,22,Piura,Residencial,Empanada,Comidas,6.5,Ninguno,Soleado,5,3.069913115339393
T06429,S001,2023-10-20,10,Friday,10,Huancayo,Comercial,Lays,Snacks,4.2,Ninguno,Soleado,3,3.069913115339393
T06827,S009,2023-02-04,2,Saturday,10,Arequipa,Mixta,Chocolate,Snacks,4.0,Combo,Nublado,3,3.1299790404551886
T04131,S001,2023-12-18,12,Monday,21,Arequipa,Comercial,Shampoo,Aseo,12.0,Descuento,Nublado,2,2.8489991187953385
T07802,S007,2023-09-05,9,Tuesday,11,Trujillo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T07754,S005,2023-08-20,8,Sunday,7,Huancayo,Comercial,Shampoo,Aseo,12.0,2x1,Lluvioso,7,3.6395364220811572
T04722,S001,2023-09-16,9,Saturday,13,Trujillo,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,3,3.069913115339393
T01651,S008,2023-05-30,5,Tuesday,9,Lima,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,6,3.6395364220811572
T04141,S010,2023-04-20,4,Thursday,11,Piura,Comercial,Paracetamol,Farmacia,5.0,Descuento,Nublado,3,2.889802728593362
T01618,S001,2023-05-10,5,Wednesday,7,Huancayo,Comercial,Chocolate,Snacks,4.0,2x1,Soleado,2,3.8361852156468417
T02030,S003,2023-11-26,11,Sunday,20,Arequipa,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,3,3.6395364220811572
T08518,S005,2023-12-22,12,Friday,22,Cusco,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T04576,S008,2023-01-09,1,Monday,13,Trujillo,Residencial,Lays,Snacks,4.2,2x1,Lluvioso,4,3.6395364220811572
T03993,S001,2023-01-15,1,Sunday,22,Arequipa,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,1,3.069913115339393
T07377,S002,2023-04-07,4,Friday,17,Piura,Residencial,Doritos,Snacks,4.5,Ninguno,Lluvioso,1,3.069913115339393
T06150,S008,2023-06-21,6,Wednesday,19,Huancayo,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,3,3.069913115339393
T04908,S007,2023-04-17,4,Monday,17,Piura,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,5,3.069913115339393
T05026,S009,2023-09-01,9,Friday,19,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T08261,S001,2023-08-09,8,Wednesday,12,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4,3.069913115339393
T04732,S001,2023-12-06,12,Wednesday,20,Cusco,Comercial,Gatorade,Bebidas,4.0,Descuento,Lluvioso,4,2.9342250040212243
T07549,S007,2023-08-26,8,Saturday,9,Huancayo,Comercial,Empanada,Comidas,6.5,Ninguno,Nublado,3,3.069913115339393
T08135,S001,2023-01-25,1,Wednesday,22,Huancayo,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,2,3.069913115339393
T01607,S010,2023-12-06,12,Wednesday,17,Huancayo,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,4,3.069913115339393
T04774,S001,2023-05-13,5,Saturday,8,Arequipa,Mixta,Gatorade,Bebidas,4.0,Ninguno,Soleado,1,3.069913115339393
T08110,S008,2023-05-03,5,Wednesday,12,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4,3.069913115339393
T06952,S010,2023-07-31,7,Monday,18,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T06005,S010,2023-02-19,2,Sunday,16,Cusco,Mixta,Lays,Snacks,4.2,Ninguno,Soleado,5,3.069913115339393
T07729,S009,2023-09-23,9,Saturday,15,Huancayo,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2,3.069913115339393
T03542,S006,2023-04-12,4,Wednesday,10,Cusco,Comercial,Coca Cola 500ml,Bebidas,3.5,Descuento,Nublado,6,2.889802728593362
T00389,S010,2023-10-18,10,Wednesday,8,Piura,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,8,3.8826210826008563
T01795,S005,2023-04-16,4,Sunday,9,Lima,Mixta,Doritos,Snacks,4.5,Combo,Nublado,2,3.1299790404551886
T08732,S008,2023-10-06,10,Friday,8,Piura,Residencial,Gatorade,Bebidas,4.0,Ninguno,Nublado,4,3.069913115339393
T04919,S008,2023-03-25,3,Saturday,19,Trujillo,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4,3.069913115339393
T05537,S009,2023-10-06,10,Friday,7,Trujillo,Mixta,Sandwich,Comidas,8.0,Descuento,Soleado,3,2.9342250040212243
T03873,S006,2023-12-07,12,Thursday,22,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T08869,S006,2023-02-05,2,Sunday,19,Lima,Residencial,Chocolate,Snacks,4.0,Ninguno,Soleado,2,3.069913115339393
T02255,S009,2023-03-03,3,Friday,7,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,3,3.069913115339393
T03413,S009,2023-10-04,10,Wednesday,14,Trujillo,Comercial,Cristal,Alcohol,5.5,2x1,Soleado,4,3.6395364220811572
T05459,S010,2023-07-15,7,Saturday,11,Cusco,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,5,3.069913115339393
T04955,S005,2023-09-09,9,Saturday,14,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3,3.069913115339393
T07397,S008,2023-01-28,1,Saturday,16,Lima,Mixta,Pilsen,Alcohol,6.0,Combo,Lluvioso,4,3.1299790404551886
T05414,S002,2023-11-04,11,Saturday,19,Trujillo,Comercial,Lays,Snacks,4.2,Ninguno,Nublado,4,3.069913115339393
T07400,S007,2023-05-17,5,Wednesday,22,Arequipa,Mixta,Inca Kola 500ml,Bebidas,3.2,Combo,Nublado,1,3.1299790404551886
T07415,S010,2023-03-13,3,Monday,14,Arequipa,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3,3.069913115339393
T09101,S005,2023-11-28,11,Tuesday,11,Lima,Residencial,Lays,Snacks,4.2,Ninguno,Lluvioso,2,3.069913115339393
T04851,S005,2023-09-11,9,Monday,12,Lima,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3,3.069913115339393
T02026,S006,2023-03-09,3,Thursday,10,Lima,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,3,3.069913115339393
T02616,S001,2023-01-21,1,Saturday,17,Arequipa,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,4,3.069913115339393
T07389,S007,2023-05-28,5,Sunday,12,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,6,3.6395364220811572
T02927,S007,2023-05-07,5,Sunday,8,Arequipa,Residencial,Lays,Snacks,4.2,Combo,Nublado,1,3.1299790404551886
T01121,S004,2023-01-01,1,Sunday,8,Arequipa,Comercial,Doritos,Snacks,4.5,2x1,Nublado,6,3.6395364220811572
T02911,S001,2023-08-21,8,Monday,8,Piura,Comercial,Lays,Snacks,4.2,2x1,Lluvioso,4,3.6395364220811572
T08147,S004,2023-07-22,7,Saturday,20,Lima,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,4,3.069913115339393
T07384,S005,2023-10-02,10,Monday,14,Cusco,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,2,3.069913115339393
T03483,S006,2023-04-29,4,Saturday,19,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,3,3.069913115339393
T00796,S004,2023-03-29,3,Wednesday,7,Trujillo,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,1,3.069913115339393
T01576,S007,2023-06-06,6,Tuesday,10,Arequipa,Mixta,Lays,Snacks,4.2,2x1,Nublado,2,3.6395364220811572
T06177,S002,2023-04-16,4,Sunday,10,Arequipa,Comercial,Jabon,Aseo,4.5,Combo,Lluvioso,4,3.1299790404551886
T06267,S008,2023-04-01,4,Saturday,18,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Soleado,7,3.069913115339393
T02459,S010,2023-03-12,3,Sunday,16,Cusco,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2,3.069913115339393
T03313,S010,2023-05-12,5,Friday,9,Trujillo,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,5,3.069913115339393
T01253,S001,2023-11-23,11,Thursday,16,Lima,Residencial,Lays,Snacks,4.2,Ninguno,Lluvioso,3,3.069913115339393
T06835,S010,2023-09-18,9,Monday,7,Piura,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,1,3.069913115339393
T08795,S006,2023-09-04,9,Monday,16,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Combo,Nublado,6,3.1299790404551886
T03838,S010,2023-11-03,11,Friday,12,Arequipa,Comercial,Empanada,Comidas,6.5,Ninguno,Nublado,2,3.069913115339393
T04399,S004,2023-04-04,4,Tuesday,18,Lima,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,4,3.069913115339393
T03596,S008,2023-03-17,3,Friday,18,Cusco,Residencial,Chocolate,Snacks,4.0,Combo,Soleado,1,3.1299790404551886
T06622,S002,2023-02-01,2,Wednesday,7,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,3,3.069913115339393
