transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida
T00216,S006,2023-06-10,6,Saturday,17:46,Cusco,Residencial,Jabon,Aseo,4.5,Combo,Nublado,2
T00217,S008,2023-06-13,6,Tuesday,14:29,Piura,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,3
T00218,S003,2023-07-16,7,Sunday,20:15,Arequipa,Mixta,Agua 625ml,Bebidas,2.0,Combo,Lluvioso,2
T00219,S005,2023-03-23,3,Thursday,22:32,Cusco,Residencial,Empanada,Comidas,6.5,Ninguno,Soleado,1
T00220,S001,2023-05-04,5,Thursday,13:37,Arequipa,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2
T00221,S003,2023-05-27,5,Saturday,07:54,Arequipa,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2
T00222,S004,2023-01-24,1,Tuesday,19:03,Arequipa,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,6
T00223,S010,2023-09-16,9,Saturday,21:48,Huancayo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Soleado,4
T00224,S009,2023-07-21,7,Friday,18:50,Arequipa,Residencial,Doritos,Snacks,4.5,Combo,Soleado,1
T00225,S006,2023-09-14,9,Thursday,08:02,Cusco,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,2
T00226,S010,2023-06-17,6,Saturday,17:10,Huancayo,Comercial,Oreo,Snacks,3.8,Ninguno,Lluvioso,3
T00227,S008,2023-09-18,9,Monday,22:45,Lima,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,4
T00228,S001,2023-08-02,8,Wednesday,16:50,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Descuento,Nublado,2
T00229,S010,2023-01-27,1,Friday,22:10,Cusco,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,2
T00230,S006,2023-10-21,10,Saturday,10:12,Cusco,Residencial,Doritos,Snacks,4.5,Ninguno,Nublado,2
T00231,S001,2023-07-30,7,Sunday,22:55,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Descuento,Lluvioso,2
T00232,S003,2023-12-06,12,Wednesday,22:33,Cusco,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,4
T00233,S004,2023-12-13,12,Wednesday,15:39,Arequipa,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,5
T00234,S006,2023-05-28,5,Sunday,13:44,Cusco,Comercial,Lays,Snacks,4.2,2x1,Lluvioso,3
T00235,S007,2023-05-28,5,Sunday,10:36,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Soleado,5
T00236,S005,2023-05-28,5,Sunday,09:22,Huancayo,Comercial,Empanada,Comidas,6.5,Combo,Soleado,3
T00237,S010,2023-10-15,10,Sunday,15:08,Piura,Residencial,Lays,Snacks,4.2,Ninguno,Soleado,3
T00238,S006,2023-11-23,11,Thursday,14:03,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,1
T00239,S008,2023-01-03,1,Tuesday,12:26,Cusco,Mixta,Paracetamol,Farmacia,5.0,2x1,Soleado,4
T00240,S010,2023-05-27,5,Saturday,08:58,Piura,Mixta,Hot Dog,Comidas,7.5,Descuento,Lluvioso,2
T00241,S001,2023-03-31,3,Friday,20:56,Cusco,Comercial,Paracetamol,Farmacia,5.0,Descuento,Soleado,2
T00242,S002,2023-01-20,1,Friday,07:19,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2
T00243,S002,2023-03-10,3,Friday,21:17,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,1
T00244,S005,2023-04-06,4,Thursday,07:47,Trujillo,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,4
T00245,S002,2023-08-07,8,Monday,17:05,Piura,Residencial,Chocolate,Snacks,4.0,Ninguno,Nublado,5
T00246,S005,2023-01-04,1,Wednesday,15:24,Arequipa,Comercial,Empanada,Comidas,6.5,Ninguno,Lluvioso,5
T00247,S002,2023-05-14,5,Sunday,18:44,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3
T00248,S005,2023-12-20,12,Wednesday,10:40,Arequipa,Mixta,Cristal,Alcohol,5.5,Combo,Soleado,1
T00249,S010,2023-09-02,9,Saturday,11:29,Arequipa,Comercial,Oreo,Snacks,3.8,2x1,Lluvioso,5
T00250,S010,2023-10-03,10,Tuesday,13:48,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,3
T00251,S009,2023-02-09,2,Thursday,10:03,Piura,Mixta,Shampoo,Aseo,12.0,Descuento,Lluvioso,2
T00252,S010,2023-06-17,6,Saturday,21:07,Cusco,Residencial,Oreo,Snacks,3.8,2x1,Lluvioso,4
T00253,S010,2023-08-21,8,Monday,11:32,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Nublado,4
T00254,S004,2023-01-12,1,Thursday,19:16,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Soleado,3
T00255,S002,2023-12-25,12,Monday,09:34,Cusco,Residencial,Cristal,Alcohol,5.5,Combo,Nublado,3
T00256,S007,2023-03-11,3,Saturday,20:23,Cusco,Comercial,Pilsen,Alcohol,6.0,Combo,Nublado,5
T00257,S009,2023-12-01,12,Friday,18:07,Cusco,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,1
T00258,S009,2023-01-02,1,Monday,07:19,Cusco,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,4
T00259,S002,2023-08-24,8,Thursday,18:09,Lima,Mixta,Oreo,Snacks,3.8,Ninguno,Nublado,6
T00260,S001,2023-05-04,5,Thursday,13:04,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,2
T00261,S009,2023-05-06,5,Saturday,08:25,Piura,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T00262,S006,2023-04-30,4,Sunday,17:36,Piura,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,4
T00263,S010,2023-07-31,7,Monday,16:17,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,2
T00264,S007,2023-10-12,10,Thursday,22:03,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Lluvioso,2
T00265,S009,2023-03-18,3,Saturday,16:24,Cusco,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,3
T00266,S007,2023-03-15,3,Wednesday,21:58,Cusco,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3
T00267,S002,2023-05-05,5,Friday,15:13,Cusco,Comercial,Chocolate,Snacks,4.0,Ninguno,Soleado,4
T00268,S010,2023-01-27,1,Friday,15:24,Lima,Residencial,Jabon,Aseo,4.5,2x1,Soleado,3
T00269,S005,2023-09-03,9,Sunday,13:55,Lima,Residencial,Jabon,Aseo,4.5,Combo,Soleado,4
T00270,S004,2023-09-03,9,Sunday,14:44,Cusco,Residencial,Paracetamol,Farmacia,5.0,2x1,Lluvioso,4
T00271,S005,2023-07-14,7,Friday,21:34,Arequipa,Comercial,Hot Dog,Comidas,7.5,2x1,Lluvioso,4
T00272,S004,2023-02-20,2,Monday,22:48,Arequipa,Comercial,Cristal,Alcohol,5.5,Descuento,Nublado,7
T00273,S010,2023-03-16,3,Thursday,07:16,Trujillo,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,4
T00274,S004,2023-04-11,4,Tuesday,17:14,Cusco,Mixta,Empanada,Comidas,6.5,Ninguno,Lluvioso,4
T00275,S008,2023-05-12,5,Friday,22:46,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,4
T00276,S009,2023-03-13,3,Monday,22:11,Huancayo,Residencial,Empanada,Comidas,6.5,Combo,Lluvioso,5
T00277,S003,2023-12-09,12,Saturday,08:48,Huancayo,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,1
T00278,S001,2023-01-05,1,Thursday,13:32,Trujillo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T00279,S009,2023-12-04,12,Monday,22:01,Cusco,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T00280,S007,2023-10-02,10,Monday,16:01,Piura,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,4
T00281,S006,2023-05-04,5,Thursday,13:39,Arequipa,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,3
T00282,S002,2023-08-24,8,Thursday,14:44,Huancayo,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,2
T00283,S001,2023-07-14,7,Friday,19:35,Huancayo,Residencial,Gatorade,Bebidas,4.0,Ninguno,Soleado,2
T00284,S002,2023-11-27,11,Monday,17:36,Trujillo,Residencial,Cristal,Alcohol,5.5,Combo,Soleado,4
T00285,S005,2023-05-19,5,Friday,08:59,Trujillo,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,2
T00286,S007,2023-06-11,6,Sunday,07:13,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,2
T00287,S006,2023-10-18,10,Wednesday,19:43,Cusco,Mixta,Jabon,Aseo,4.5,Descuento,Soleado,3
T00288,S004,2023-09-14,9,Thursday,18:03,Lima,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,1
T00289,S008,2023-06-17,6,Saturday,07:40,Cusco,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,4
T00290,S007,2023-08-10,8,Thursday,12:43,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,4
T00291,S003,2023-02-12,2,Sunday,15:09,Huancayo,Comercial,Doritos,Snacks,4.5,Ninguno,Nublado,2
T00292,S005,2023-02-16,2,Thursday,07:19,Lima,Residencial,Empanada,Comidas,6.5,Ninguno,Soleado,3
T00293,S006,2023-08-18,8,Friday,20:06,Trujillo,Residencial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,4
T00294,S002,2023-07-17,7,Monday,07:18,Huancayo,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,3
T00295,S005,2023-12-17,12,Sunday,19:10,Arequipa,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,4
T00296,S002,2023-08-11,8,Friday,15:26,Arequipa,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,3
T00297,S005,2023-11-01,11,Wednesday,13:29,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,1
T00298,S010,2023-06-18,6,Sunday,21:21,Piura,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,2
T00299,S006,2023-09-03,9,Sunday,17:11,Arequipa,Mixta,Jabon,Aseo,4.5,Combo,Lluvioso,2
T00300,S007,2023-10-22,10,Sunday,14:20,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,2
T00301,S004,2023-12-16,12,Saturday,07:46,Cusco,Comercial,Oreo,Snacks,3.8,Ninguno,Lluvioso,2
T00302,S004,2023-12-11,12,Monday,22:08,Arequipa,Mixta,Gatorade,Bebidas,4.0,2x1,Soleado,2
T00303,S008,2023-07-13,7,Thursday,09:28,Trujillo,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Lluvioso,3
T00304,S009,2023-10-06,10,Friday,08:50,Trujillo,Mixta,Shampoo,Aseo,12.0,Combo,Soleado,2
T00305,S001,2023-12-03,12,Sunday,18:10,Trujillo,Mixta,Inca Kola 500ml,Bebidas,3.2,2x1,Lluvioso,5
T00306,S005,2023-06-19,6,Monday,20:06,Piura,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3
T00307,S010,2023-08-17,8,Thursday,18:25,Huancayo,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,3
T00308,S002,2023-09-05,9,Tuesday,10:18,Lima,Mixta,Empanada,Comidas,6.5,Ninguno,Soleado,1
T00309,S008,2023-06-25,6,Sunday,21:50,Arequipa,Comercial,Hot Dog,Comidas,7.5,Ninguno,Soleado,2
T00310,S002,2023-06-13,6,Tuesday,09:19,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2
T00311,S009,2023-05-05,5,Friday,12:35,Cusco,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,4
T00312,S010,2023-04-06,4,Thursday,20:25,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2
T00313,S002,2023-01-03,1,Tuesday,13:13,Trujillo,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,3
T00314,S008,2023-06-16,6,Friday,13:29,Trujillo,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,3
T00315,S006,2023-11-09,11,Thursday,19:37,Cusco,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,4
T00316,S002,2023-11-11,11,Saturday,09:43,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,5
T00317,S010,2023-12-22,12,Friday,11:32,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,1
T00318,S005,2023-09-07,9,Thursday,12:35,Piura,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,3
T00319,S007,2023-07-03,7,Monday,07:31,Trujillo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2
T00320,S008,2023-12-17,12,Sunday,22:26,Cusco,Residencial,Cristal,Alcohol,5.5,2x1,Soleado,5
T00321,S009,2023-04-23,4,Sunday,16:02,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,2
T00322,S009,2023-10-09,10,Monday,10:36,Arequipa,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T00323,S004,2023-10-07,10,Saturday,13:27,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T00324,S004,2023-02-14,2,Tuesday,21:55,Piura,Mixta,Hot Dog,Comidas,7.5,Combo,Lluvioso,3
T00325,S004,2023-12-30,12,Saturday,20:10,Piura,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,2
T00326,S005,2023-05-24,5,Wednesday,12:20,Arequipa,Mixta,Sandwich,Comidas,8.0,Combo,Nublado,2
T00327,S005,2023-03-11,3,Saturday,20:58,Huancayo,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,5
T00328,S007,2023-03-16,3,Thursday,17:53,Cusco,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,4
T00329,S002,2023-11-18,11,Saturday,20:24,Cusco,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,1
T00330,S001,2023-07-08,7,Saturday,21:31,Huancayo,Residencial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2
T00331,S004,2023-02-02,2,Thursday,19:13,Cusco,Comercial,Cristal,Alcohol,5.5,Combo,Nublado,1
T00332,S006,2023-10-08,10,Sunday,11:36,Huancayo,Residencial,Hot Dog,Comidas,7.5,Descuento,Soleado,3
T00333,S008,2023-01-09,1,Monday,10:59,Cusco,Residencial,Gatorade,Bebidas,4.0,Descuento,Nublado,2
T00334,S005,2023-11-29,11,Wednesday,16:10,Lima,Mixta,Oreo,Snacks,3.8,Descuento,Nublado,3
T00335,S005,2023-07-10,7,Monday,12:03,Huancayo,Mixta,Empanada,Comidas,6.5,Ninguno,Soleado,5
T00336,S002,2023-12-27,12,Wednesday,10:00,Piura,Mixta,Pilsen,Alcohol,6.0,Ninguno,Soleado,1
T00337,S002,2023-01-05,1,Thursday,07:44,Cusco,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,3
T00338,S002,2023-04-28,4,Friday,19:05,Lima,Comercial,Pilsen,Alcohol,6.0,2x1,Nublado,4
T00339,S003,2023-07-15,7,Saturday,11:41,Lima,Mixta,Empanada,Comidas,6.5,Combo,Lluvioso,2
T00340,S003,2023-08-14,8,Monday,18:46,Cusco,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,1
T00341,S010,2023-02-14,2,Tuesday,10:08,Huancayo,Comercial,Pilsen,Alcohol,6.0,Descuento,Nublado,4
T00342,S004,2023-03-13,3,Monday,14:17,Trujillo,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,5
T00343,S005,2023-12-20,12,Wednesday,07:54,Piura,Mixta,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,3
T00344,S004,2023-07-20,7,Thursday,16:41,Cusco,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,1
T00345,S001,2023-11-23,11,Thursday,09:33,Arequipa,Comercial,Chocolate,Snacks,4.0,Descuento,Soleado,2
T00346,S002,2023-07-07,7,Friday,12:48,Lima,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,3
T00347,S007,2023-04-21,4,Friday,08:59,Trujillo,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,6
T00348,S009,2023-08-05,8,Saturday,19:05,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,2x1,Nublado,4
T00349,S006,2023-02-10,2,Friday,13:51,Cusco,Mixta,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,4
T00350,S004,2023-06-08,6,Thursday,20:46,Lima,Residencial,Paracetamol,Farmacia,5.0,Combo,Soleado,3
T00351,S003,2023-08-21,8,Monday,08:19,Lima,Residencial,Pilsen,Alcohol,6.0,2x1,Lluvioso,4
T00352,S005,2023-03-25,3,Saturday,22:22,Piura,Comercial,Doritos,Snacks,4.5,Ninguno,Soleado,6
T00353,S005,2023-03-02,3,Thursday,07:21,Trujillo,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Nublado,5
T00354,S008,2023-09-12,9,Tuesday,21:32,Trujillo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3
T00355,S001,2023-02-22,2,Wednesday,10:14,Lima,Residencial,Lays,Snacks,4.2,2x1,Soleado,2
T00356,S001,2023-07-06,7,Thursday,19:58,Trujillo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,4
T00357,S006,2023-04-25,4,Tuesday,17:15,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3
T00358,S009,2023-09-15,9,Friday,08:11,Lima,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,4
T00359,S001,2023-06-09,6,Friday,17:05,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,2
T00360,S008,2023-11-15,11,Wednesday,14:29,Piura,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T00361,S006,2023-01-04,1,Wednesday,20:01,Huancayo,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,6
T00362,S005,2023-12-03,12,Sunday,19:54,Lima,Residencial,Empanada,Comidas,6.5,2x1,Lluvioso,5
T00363,S002,2023-09-09,9,Saturday,08:09,Lima,Residencial,Chocolate,Snacks,4.0,2x1,Lluvioso,6
T00364,S003,2023-08-23,8,Wednesday,09:37,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,3
T00365,S006,2023-08-11,8,Friday,11:15,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,2
T00366,S004,2023-08-20,8,Sunday,15:14,Piura,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,2
T00367,S002,2023-03-26,3,Sunday,21:29,Trujillo,Comercial,Doritos,Snacks,4.5,Ninguno,Soleado,1
T00368,S003,2023-08-26,8,Saturday,15:54,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,1
T00369,S004,2023-04-21,4,Friday,17:09,Arequipa,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4
T00370,S008,2023-05-14,5,Sunday,12:01,Trujillo,Mixta,Agua 625ml,Bebidas,2.0,Combo,Lluvioso,4
T00371,S002,2023-08-25,8,Friday,10:51,Lima,Residencial,Doritos,Snacks,4.5,Descuento,Soleado,5
T00372,S002,2023-07-25,7,Tuesday,18:43,Trujillo,Mixta,Oreo,Snacks,3.8,2x1,Nublado,4
T00373,S003,2023-02-03,2,Friday,13:57,Lima,Comercial,Coca Cola 500ml,Bebidas,3.5,2x1,Soleado,6
T00374,S007,2023-01-26,1,Thursday,12:59,Cusco,Residencial,Gatorade,Bebidas,4.0,Ninguno,Nublado,2
T00375,S005,2023-03-30,3,Thursday,18:13,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Soleado,3
T00376,S009,2023-11-28,11,Tuesday,16:31,Cusco,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,1
T00377,S009,2023-03-12,3,Sunday,20:12,Piura,Mixta,Hot Dog,Comidas,7.5,2x1,Lluvioso,7
T00378,S008,2024-01-01,1,Monday,18:30,Arequipa,Mixta,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,3
T00379,S004,2023-05-19,5,Friday,12:01,Lima,Comercial,Hot Dog,Comidas,7.5,Ninguno,Soleado,3
T00380,S004,2023-10-27,10,Friday,14:10,Arequipa,Mixta,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4
T00381,S003,2023-10-22,10,Sunday,19:22,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Combo,Lluvioso,3
T00382,S006,2023-12-24,12,Sunday,18:58,Trujillo,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,7
T00383,S002,2023-09-10,9,Sunday,16:11,Lima,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,3
T00384,S010,2023-09-27,9,Wednesday,22:00,Piura,Residencial,Doritos,Snacks,4.5,Ninguno,Nublado,3
T00385,S003,2023-06-15,6,Thursday,08:01,Lima,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3
T00386,S005,2023-12-27,12,Wednesday,19:37,Arequipa,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,4
T00387,S009,2023-11-24,11,Friday,22:41,Huancayo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,4
T00388,S003,2023-07-13,7,Thursday,16:46,Piura,Mixta,Oreo,Snacks,3.8,2x1,Soleado,5
T00389,S010,2023-10-18,10,Wednesday,08:11,Piura,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,8
T00390,S006,2023-03-14,3,Tuesday,17:47,Arequipa,Residencial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,2
T00391,S002,2023-08-17,8,Thursday,07:16,Arequipa,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,3
T00392,S003,2023-01-25,1,Wednesday,19:28,Cusco,Comercial,Paracetamol,Farmacia,5.0,2x1,Nublado,3
T00393,S010,2023-07-12,7,Wednesday,10:53,Huancayo,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,3
T00394,S005,2023-02-07,2,Tuesday,08:18,Lima,Residencial,Chocolate,Snacks,4.0,Ninguno,Nublado,4
T00395,S002,2023-03-24,3,Friday,09:35,Arequipa,Mixta,Chocolate,Snacks,4.0,Combo,Lluvioso,4
T00396,S003,2023-08-09,8,Wednesday,12:38,Lima,Residencial,Pilsen,Alcohol,6.0,Descuento,Nublado,3
T00397,S004,2023-07-29,7,Saturday,15:42,Lima,Residencial,Oreo,Snacks,3.8,Ninguno,Nublado,2
T00398,S002,2023-03-20,3,Monday,08:23,Arequipa,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,5
T00399,S005,2023-04-13,4,Thursday,10:01,Lima,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T00400,S002,2023-08-30,8,Wednesday,22:57,Huancayo,Mixta,Hot Dog,Comidas,7.5,2x1,Nublado,4
T00401,S005,2023-07-15,7,Saturday,18:11,Cusco,Comercial,Lays,Snacks,4.2,Ninguno,Nublado,3
T00402,S002,2023-10-16,10,Monday,08:09,Lima,Mixta,Lays,Snacks,4.2,Descuento,Nublado,3
T00403,S007,2023-10-29,10,Sunday,14:35,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,1
T00404,S007,2023-10-21,10,Saturday,14:30,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,5
T00405,S003,2023-03-03,3,Friday,21:11,Piura,Residencial,Jabon,Aseo,4.5,Combo,Soleado,2
T00406,S003,2023-02-10,2,Friday,20:12,Trujillo,Comercial,Gatorade,Bebidas,4.0,Combo,Nublado,1
T00407,S006,2023-02-14,2,Tuesday,19:35,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3
T00408,S010,2023-02-27,2,Monday,20:09,Trujillo,Residencial,Gatorade,Bebidas,4.0,Ninguno,Soleado,3
T00409,S007,2023-05-27,5,Saturday,18:56,Huancayo,Comercial,Jabon,Aseo,4.5,Ninguno,Lluvioso,4
T00410,S010,2023-01-20,1,Friday,12:17,Trujillo,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,3
T00411,S008,2023-07-22,7,Saturday,17:44,Arequipa,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,1
T00412,S002,2023-06-09,6,Friday,15:53,Piura,Residencial,Hot Dog,Comidas,7.5,Ninguno,Nublado,3
T00413,S002,2023-06-14,6,Wednesday,15:46,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,3
T00414,S003,2023-09-22,9,Friday,18:52,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4
T00415,S004,2023-03-11,3,Saturday,07:11,Lima,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,3
T00416,S008,2023-07-04,7,Tuesday,13:17,Trujillo,Comercial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,3
T00417,S003,2023-05-04,5,Thursday,18:31,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,1
T00418,S002,2023-03-25,3,Saturday,15:47,Arequipa,Residencial,Hot Dog,Comidas,7.5,Descuento,Nublado,4
T00419,S004,2023-10-20,10,Friday,13:54,Huancayo,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,4
T00420,S001,2023-09-20,9,Wednesday,07:55,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,5
T00421,S005,2023-04-25,4,Tuesday,15:38,Huancayo,Mixta,Doritos,Snacks,4.5,Descuento,Lluvioso,1
T00422,S008,2023-07-12,7,Wednesday,18:29,Arequipa,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,5
T00423,S006,2023-10-27,10,Friday,10:00,Trujillo,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,1
T00424,S005,2023-06-02,6,Friday,10:30,Huancayo,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,3
T00425,S004,2023-12-31,12,Sunday,16:12,Lima,Mixta,Sandwich,Comidas,8.0,Ninguno,Nublado,2
T00426,S008,2023-12-15,12,Friday,11:46,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T00427,S004,2023-01-19,1,Thursday,13:21,Huancayo,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,4
T00428,S009,2023-09-17,9,Sunday,16:54,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,1
T00429,S002,2023-05-13,5,Saturday,12:43,Piura,Comercial,Pilsen,Alcohol,6.0,Descuento,Soleado,3
T00430,S005,2023-08-04,8,Friday,17:23,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,5
T00431,S007,2023-08-30,8,Wednesday,13:32,Trujillo,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,2
